serial_time,parallel_time,lower_bound,upper_bound,mip_bound,MP_time,SP_time,SP_max_time,speedy
26.233370615,1.975588324,-1.0e6,182.81733333333324,182.81733333333324,0.123692672,26.109677942999998,1.851895652,true
53.995500672999995,4.617784607,218.51733333333328,182.81733333333324,182.81733333333324,0.120950194,27.641179863999998,2.521246089,true
79.960921728,6.997997219,129.89999999999986,156.14066666666665,156.14066666666665,0.609428396,25.355992659000005,1.770784216,false
105.268506789,10.585941191,149.80999999999992,156.14066666666665,156.14066666666665,2.075659822,23.231925238999995,1.51228415,false
131.217241035,14.797562586,154.136,154.24933333333325,154.24933333333323,2.710906087,23.237828159,1.500715308,false
158.320989517,20.361436457,154.24933333333328,154.24933333333325,154.24933333333323,3.816353168,23.287395314000005,1.747520703,false
