prob_cancel,density
0.0021581115934947923,2.674434662884728e-5
0.002185897596736791,2.681215101243867e-5
0.00221368359997879,2.688009452918968e-5
0.0022414696032207818,2.6948177408320243e-5
0.0022692556064627806,2.7016408343621093e-5
0.0022970416097047724,2.708478394668318e-5
0.0023248276129467713,2.7153299641380226e-5
0.00235261361618877,2.7221955658087237e-5
0.002380399619430762,2.7290752227450103e-5
0.0024081856226727608,2.7359689580385015e-5
0.0024359716259147526,2.742876794807805e-5
0.0024637576291567514,2.7497987561984224e-5
0.0024915436323987503,2.756735008596658e-5
0.002519329635640742,2.7636866368104483e-5
0.002547115638882741,2.7706524632761417e-5
0.002574901642124733,2.7776325112526306e-5
0.0026026876453667316,2.7846268040253937e-5
0.0026304736486087235,2.791635364906406e-5
0.0026582596518507223,2.7986582172340974e-5
0.002686045655092721,2.805695384373264e-5
0.002713831658334713,2.8127468897150078e-5
0.002741617661576712,2.8198135426316347e-5
0.0027694036648187037,2.8268951639099663e-5
0.0027971896680607025,2.833991197797501e-5
0.0028249756713027013,2.841101667796079e-5
0.002852761674544693,2.8482265974334563e-5
0.002880547677786692,2.855366010263258e-5
0.002908333681028684,2.862519929864882e-5
0.0029361196842706827,2.869688379843427e-5
0.0029639056875126815,2.8768714451396793e-5
0.0029916916907546734,2.88407041337442e-5
0.003019477693996672,2.891283987066788e-5
0.003047263697238664,2.8985121899299815e-5
0.003075049700480663,2.9057550457024868e-5
0.0031028357037226617,2.9130125781479982e-5
0.0031306217069646536,2.9202848110553387e-5
0.0031584077102066524,2.9275717682383693e-5
0.0031861937134486443,2.9348734735359116e-5
0.003213979716690643,2.9421906719216014e-5
0.003241765719932642,2.9495233532715113e-5
0.0032695517231746338,2.9568708585539953e-5
0.0032973377264166326,2.9642332117127167e-5
0.0033251237296586245,2.9716104367158367e-5
0.0033529097329006233,2.97900255755593e-5
0.003380695736142622,2.9864095982498785e-5
0.003408481739384614,2.9938315828387986e-5
0.0034362677426266128,3.001268535387949e-5
0.0034640537458686047,3.008721880437692e-5
0.0034918397491106035,3.0161902712439082e-5
0.0035196257523526023,3.023673706542075e-5
0.003547411755594594,3.0311722104986996e-5
0.003575197758836593,3.038685807303924e-5
0.003602983762078585,3.046214521171415e-5
0.0036307697653205837,3.053758376338283e-5
0.0036585557685625755,3.061317397064955e-5
0.0036863417718045743,3.068892259371691e-5
0.003714127775046573,3.07648313195633e-5
0.003741913778288565,3.084089247245601e-5
0.003769699781530564,3.091710629597725e-5
0.0037974857847725557,3.0993473033937e-5
0.0038252717880145545,3.10699929303721e-5
0.0038530577912565533,3.114666622954512e-5
0.0038808437944985452,3.1223493175943296e-5
0.003908629797740544,3.130047401427745e-5
0.003936415800982536,3.137762247690898e-5
0.003964201804224535,3.145492653483382e-5
0.0039919878074665335,3.1532385262767884e-5
0.004019773810708525,3.160999890635749e-5
0.004047559813950524,3.168776771146655e-5
0.004075345817192516,3.176569192417542e-5
0.004103131820434515,3.1843771790779974e-5
0.004130917823676514,3.1922007557790084e-5
0.004158703826918506,3.2000405248765174e-5
0.004186489830160504,3.207896843871668e-5
0.004214275833402496,3.2157688312784615e-5
0.004242061836644495,3.223656511837377e-5
0.004269847839886494,3.231559910309651e-5
0.004297633843128486,3.2394790514771944e-5
0.004325419846370485,3.247413960142457e-5
0.0043532058496124765,3.255364661128285e-5
0.004380991852854475,3.263331179277833e-5
0.004408777856096474,3.271314832051092e-5
0.004436563859338466,3.279314569856304e-5
0.004464349862580465,3.287330203798965e-5
0.004492135865822457,3.2953617588067764e-5
0.0045199218690644555,3.303409259827034e-5
0.004547707872306447,3.311472731826506e-5
0.004575493875548446,3.319552199791291e-5
0.004603279878790445,3.3276476887266924e-5
0.004631065882032437,3.3357597224661895e-5
0.004658851885274436,3.343888857517734e-5
0.0046866378885164275,3.352034093020172e-5
0.004714423891758426,3.3601954540586695e-5
0.004742209895000425,3.36837296573687e-5
0.004769995898242417,3.376566653176744e-5
0.004797781901484416,3.3847765415184565e-5
0.004825567904726408,3.393002655920216e-5
0.0048533539079684065,3.401245021558136e-5
0.004881139911210405,3.4095048954719806e-5
0.004908925914452397,3.417781391110414e-5
0.004936711917694396,3.4260742179990365e-5
0.004964497920936388,3.4343834013881983e-5
0.004992283924178387,3.442708966545395e-5
0.0050200699274203855,3.451050938755082e-5
0.005047855930662377,3.459409343318535e-5
0.005075641933904376,3.467784205553704e-5
0.005103427937146368,3.4761759657777975e-5
0.005131213940388367,3.484585389898631e-5
0.005158999943630366,3.493011352146315e-5
0.005186785946872358,3.501453877907719e-5
0.005214571950114356,3.5099129925855696e-5
0.005242357953356348,3.518388721598254e-5
0.005270143956598347,3.526881090379694e-5
0.005297929959840346,3.5353901243791786e-5
0.005325715963082338,3.5439158490611766e-5
0.005353501966324337,3.552459456237402e-5
0.0053812879695663285,3.5610202323691254e-5
0.005409073972808327,3.569597780094005e-5
0.005436859976050326,3.578192124939107e-5
0.005464645979292318,3.5868032924458085e-5
0.005492431982534317,3.5954313081696536e-5
0.005520217985776309,3.604076197680162e-5
0.0055480039890183075,3.6127379865606637e-5
0.005575789992260299,3.621417026496932e-5
0.005603575995502298,3.630114303341026e-5
0.005631361998744297,3.638828560832975e-5
0.005659148001986289,3.647559824612717e-5
0.005686934005228288,3.656308120333064e-5
0.0057147200084702796,3.66507347365954e-5
0.005742506011712278,3.673855910270205e-5
0.005770292014954277,3.682655455855451e-5
0.005798078018196269,3.691472136117845e-5
0.005825864021438268,3.700307072680494e-5
0.00585365002468026,3.709159735198112e-5
0.0058814360279222586,3.718029614038348e-5
0.005909222031164257,3.7269167349532776e-5
0.005937008034406249,3.735821123706167e-5
0.005964794037648248,3.744742806071291e-5
0.00599258004089024,3.753681807833716e-5
0.006020366044132239,3.762638154789153e-5
0.0060481520473742376,3.771612104772406e-5
0.0060759380506162294,3.780604874231721e-5
0.006103724053858228,3.789615070814183e-5
0.00613151005710022,3.7986427203583434e-5
0.006159296060342219,3.807687848712355e-5
0.006187082063584218,3.816750481733771e-5
0.00621486806682621,3.8258306452893266e-5
0.0062426540700682084,3.834928365254772e-5
0.0062704400733102,3.844043667514639e-5
0.006298226076552199,3.85317759840403e-5
0.006326012079794198,3.86232982112309e-5
0.00635379808303619,3.8714997083365474e-5
0.006381584086278189,3.880687285963959e-5
0.0064093700895201805,3.889892579932598e-5
0.006437156092762179,3.899115616177238e-5
0.006464942096004171,3.90835642063995e-5
0.00649272809924617,3.9176150192699083e-05
0.006520514102488169,3.9268915707471415e-5
0.006548300105730161,3.936187532825583e-5
0.0065760861089721595,3.9455013714645075e-5
0.006603872112214151,3.954833112640756e-5
0.00663165811545615,3.964182782337141e-5
0.006659444118698149,3.9735504065421996e-5
0.006687230121940141,3.98293601125e-5
0.00671501612518214,3.99233962245993e-5
0.006742802128424132,4.001761266176442e-5
0.00677058813166613,4.0112019082251084e-5
0.006798374134908129,4.0206614158311766e-5
0.006826160138150121,4.0301390384991314e-5
0.00685394614139212,4.039634802252506e-5
0.006881732144634112,4.049148733118712e-5
0.006909518147876111,4.058680857128857e-5
0.006937304151118109,4.068231200317479e-5
0.006965090154360101,4.0777997887223285e-5
0.0069928761576021,4.087386676503559e-5
0.007020662160844092,4.096993573431866e-5
0.007048448164086091,4.1066187982245915e-5
0.00707623416732809,4.1162623769305424e-5
0.0071040201705700814,4.125924335600482e-5
0.00713180617381208,4.1356047002869406e-5
0.007159592177054072,4.1453034970439404e-5
0.007187378180296071,4.1550207519267754e-5
0.00721516418353807,4.164756490991783e-5
0.007242950186780062,4.174511594230978e-5
0.0072707361900220605,4.184286143452848e-5
0.007298522193264052,4.194079259549241e-5
0.007326308196506051,4.203890968578126e-5
0.00735409419974805,4.213721296597207e-5
0.007381880202990042,4.223570269663686e-5
0.007409666206232041,4.23343791383401e-5
0.0074374522094740325,4.243324255163623e-5
0.007465238212716031,4.253229319706712e-5
0.007493024215958023,4.263154834458567e-5
0.007520810219200022,4.2730992108597585e-5
0.007548596222442021,4.283062393144444e-5
0.007576382225684013,4.293044407358646e-5
0.0076041682289260115,4.303045279545804e-5
0.007631954232168003,4.313065035746469e-5
0.007659740235410002,4.323103701998128e-5
0.007687526238652001,4.33316130433485e-5
0.007715312241893993,4.3432386315114575e-5
0.007743098245135992,4.353335990500717e-5
0.007770884248377984,4.3634523681669876e-5
0.007798670251619982,4.373587790527116e-5
0.007826456254861981,4.3837422835931816e-5
0.007854242258103973,4.3939158733722185e-5
0.007882028261345972,4.404108585865976e-5
0.007909814264587964,4.414320447070624e-5
0.007937600267829963,4.424551482976494e-5
0.007965386271071961,4.434803347980102e-5
0.007993172274313953,4.445074641228274e-5
0.008020958277555952,4.4553651916138665e-5
0.008048744280797944,4.4656750250993954e-5
0.008076530284039943,4.4760041676400834e-5
0.008104316287281942,4.486352645183602e-5
0.008132102290523933,4.496720483669765e-5
0.008159888293765932,4.507107709030273e-5
0.008187674297007924,4.517515013325303e-5
0.008215460300249923,4.527942939234256e-5
0.008243246303491922,4.538390334252494e-5
0.008271032306733914,4.548857224274139e-5
0.008298818309975912,4.5593436351836915e-5
0.008326604313217904,4.569849592855746e-5
0.008354390316459903,4.580375123154715e-5
0.008382176319701902,4.5909202519345204e-5
0.008409962322943894,4.601485005038332e-5
0.008437748326185893,4.612070958692653e-5
0.008465534329427885,4.622676910435939e-5
0.008493320332669883,4.633302568438939e-5
0.008521106335911875,4.6439479584958715e-5
0.008548892339153874,4.6546131063886663e-5
0.008576678342395873,4.6652980378866325e-5
0.008604464345637865,4.6760027787461574e-5
0.008632250348879864,4.686727354710441e-5
0.008660036352121855,4.697472355662834e-5
0.008687822355363854,4.708238570425331e-5
0.008715608358605853,4.719024701894953e-5
0.008743394361847845,4.72983077575551e-5
0.008771180365089844,4.7406568176760225e-5
0.008798966368331836,4.751502853310399e-5
0.008826752371573834,4.762368908297124e-5
0.008854538374815833,4.773255008258971e-5
0.008882324378057825,4.7841611788026636e-5
0.008910110381299824,4.79508891233326e-5
0.008937896384541816,4.806037215465636e-5
0.008965682387783815,4.81700567032958e-5
0.008993468391025813,4.827994302460372e-5
0.009021254394267805,4.83900313737561e-5
0.009049040397509804,4.85003220057489e-5
0.009076826400751796,4.861081517539496e-5
0.009104612403993795,4.8721511137320915e-5
0.009132398407235794,4.883241471384546e-5
0.009160184410477785,4.8943536357172545e-5
0.009187970413719784,4.9054861599535216e-5
0.009215756416961776,4.9166390694734435e-5
0.009243542420203775,4.927812389636798e-5
0.009271328423445774,4.939006145782712e-5
0.009299114426687766,4.9502203632293314e-5
0.009326900429929764,4.961455067273515e-5
0.009354686433171756,4.972710283190474e-5
0.009382472436413755,4.983987413861158e-5
0.009410258439655747,4.995285685593844e-5
0.009438044442897746,5.006604549259159e-5
0.009465830446139745,5.017944030036958e-5
0.009493616449381737,5.02930415308371e-5
0.009521402452623735,5.040684943532196e-5
0.009549188455865727,5.052086426491141e-5
0.009576974459107726,5.0635086270449015e-5
0.009604760462349725,5.074951914342053e-5
0.009632546465591717,5.086417599997331e-5
0.009660332468833716,5.097904082683825e-5
0.009688118472075707,5.109411387378785e-5
0.009715904475317706,5.120939539033287e-5
0.009743690478559705,5.1324885625718925e-5
0.009771476481801697,5.144058482892321e-5
0.009799262485043696,5.1556493248650995e-5
0.009827048488285688,5.167261113333207e-5
0.009854834491527686,5.178895155931781e-5
0.009882620494769685,5.1905509091385894e-5
0.009910406498011677,5.20222768748896e-5
0.009938192501253676,5.2139255157052323e-5
0.009965978504495668,5.2256444184803816e-5
0.009993764507737667,5.2373844204776615e-5
0.010021550510979665,5.249145546330226e-5
0.010049336514221657,5.260927820640809e-5
0.010077122517463656,5.2727314941240654e-5
0.010104908520705648,5.284558154439901e-5
0.010132694523947647,5.29640604108108e-5
0.010160480527189646,5.3082751785173364e-5
0.010188266530431637,5.320165591186102e-5
0.010216052533673636,5.3320773034921494e-5
0.010243838536915628,5.3440103398071914e-5
0.010271624540157627,5.355964724469574e-5
0.010299410543399626,5.367940481783881e-5
0.010327196546641618,5.379938818434122e-5
0.010354982549883616,5.3919594313236567e-5
0.010382768553125608,5.4040014937627975e-5
0.010410554556367607,5.416065029908962e-5
0.010438340559609599,5.428150063883869e-5
0.010466126562851598,5.440256619773194e-5
0.010493912566093597,5.4523847216261955e-5
0.010521698569335589,5.464534393455345e-5
0.010549484572577587,5.4767057623133125e-5
0.01057727057581958,5.488900701120161e-5
0.010605056579061578,5.5011172858546994e-5
0.010632842582303577,5.51335554036929e-5
0.010660628585545569,5.5256154884775484e-5
0.010688414588787568,5.537897153953963e-5
0.01071620059202956,5.550200560533513e-5
0.010743986595271558,5.562525731911307e-5
0.010771772598513557,5.5748726917421726e-5
0.010799558601755549,5.587242540108636e-5
0.010827344604997548,5.599635224290936e-5
0.01085513060823954,5.612049771718307e-5
0.010882916611481538,5.62448620587068e-5
0.010910702614723537,5.636944550185698e-5
0.010938488617965529,5.6494248280583624e-5
0.010966274621207528,5.661927062840651e-5
0.01099406062444952,5.6744512778410984e-5
0.011021846627691519,5.686997496324468e-5
0.011049632630933517,5.699567810348137e-5
0.01107741863417551,5.7121602031986286e-5
0.011105204637417508,5.724774673060724e-5
0.0111329906406595,5.737411243009102e-5
0.011160776643901499,5.750069936072606e-5
0.011188562647143498,5.762750775233831e-5
0.01121634865038549,5.775453783428717e-5
0.011244134653627488,5.788178983546202e-5
0.01127192065686948,5.8009273635131704e-5
0.011299706660111479,5.813699130543488e-5
0.011327492663353471,5.826493161812252e-5
0.01135527866659547,5.839309480004598e-5
0.011383064669837469,5.852148107756542e-5
0.01141085067307946,5.865009067654589e-5
0.01143863667632146,5.877892382235331e-5
0.011466422679563451,5.89079807398505e-5
0.01149420868280545,5.903726165339338e-5
0.011521994686047449,5.916678652124519e-5
0.01154978068928944,5.9296537447738694e-5
0.01157756669253144,5.9426513078785136e-5
0.011605352695773431,5.955671363654551e-5
0.01163313869901543,5.968713934265256e-5
0.011660924702257429,5.981779041820645e-5
0.01168871070549942,5.9948667083771166e-5
0.01171649670874142,6.0079769559370084e-5
0.011744282711983411,6.021110654858101e-5
0.01177206871522541,6.034268281354981e-5
0.011799854718467409,6.047448558310503e-5
0.011827640721709401,6.060651507493309e-5
0.0118554267249514,6.07387715061588e-5
0.011883212728193392,6.087125509334036e-5
0.01191099873143539,6.1003966052466076e-5
0.01193878473467739,6.113690459894982e-5
0.011966570737919381,6.127007094762679e-5
0.01199435674116138,6.140348403373323e-5
0.012022142744403372,6.153712833573072e-5
0.01204992874764537,6.16710011177354e-5
0.01207771475088737,6.180510259208407e-5
0.012105500754129361,6.193943297051298e-5
0.01213328675737136,6.207399246415402e-5
0.012161072760613352,6.220878128353031e-5
0.01218885876385535,6.234379963855212e-5
0.01221664476709735,6.247905500484663e-5
0.012244430770339342,6.261455491934808e-5
0.01227221677358134,6.275028503146879e-5
0.012300002776823332,6.288624554847411e-5
0.012327788780065331,6.302243667699434e-5
0.012355574783307323,6.315885862302051e-5
0.012383360786549322,6.329551159190044e-5
0.01241114678979132,6.343239578833391e-5
0.012438932793033312,6.356951141636928e-5
0.012466718796275311,6.370687632859292e-5
0.012494504799517303,6.384447747590087e-5
0.012522290802759302,6.398231069789754e-5
0.0125500768060013,6.412037619581968e-5
0.012577862809243293,6.425867417022989e-5
0.012605648812485291,6.439720482101216e-5
0.012633434815727283,6.45359683473675e-5
0.012661220818969282,6.467496494781001e-5
0.012689006822211281,6.481420082012441e-5
0.012716792825453273,6.495368635389275e-5
0.012744578828695272,6.509340558705893e-5
0.012772364831937263,6.523335871517565e-5
0.012800150835179262,6.537354593308605e-5
0.012827936838421261,6.551396743491901e-5
0.012855722841663253,6.565462341408483e-5
0.012883508844905252,6.57955140632714e-5
0.012911294848147244,6.593663957443921e-5
0.012939080851389242,6.607801665947393e-5
0.012966866854631241,6.62196348346619e-5
0.012994652857873233,6.636148847605348e-5
0.013022438861115232,6.650357777247828e-5
0.013050224864357224,6.664590291201588e-5
0.013078010867599223,6.67884640819915e-5
0.013105796870841221,6.693126146897172e-5
0.013133582874083213,6.707429525875991e-5
0.013161368877325212,6.721757032429005e-5
0.013189154880567204,6.736109997766259e-5
0.013216940883809203,6.750486661831043e-5
0.013244726887051195,6.764887042875308e-5
0.013272512890293194,6.779311159072415e-5
0.013300298893535192,6.793759028516638e-5
0.013328084896777184,6.80823066922277e-5
0.013355870900019183,6.822726099125677e-5
0.013383656903261175,6.837245336079837e-5
0.013411442906503174,6.851789931605718e-5
0.013439228909745173,6.866359102528395e-5
0.013467014912987164,6.880952136615715e-5
0.013494800916229163,6.89556905137652e-5
0.013522586919471155,6.9102098642369e-5
0.013550372922713154,6.924874592539834e-5
0.013578158925955153,6.939563253544706e-5
0.013605944929197145,6.954275864426857e-5
0.013633730932439143,6.969012775635391e-5
0.013661516935681135,6.983775616710952e-5
0.013689302938923134,6.998562461600357e-5
0.013717088942165133,7.013373327117785e-5
0.013744874945407125,7.028208229991022e-5
0.013772660948649124,7.043067186861062e-5
0.013800446951891115,7.057950214281629e-5
0.013828232955133114,7.07285732871874e-5
0.013856018958375113,7.087788546550278e-5
0.013883804961617105,7.10274529428979e-5
0.013911590964859104,7.117727061871692e-5
0.013939376968101096,7.132732984223392e-5
0.013967162971343094,7.147763077344072e-5
0.013994948974585093,7.162817357142408e-5
0.014022734977827085,7.17789583943614e-5
0.014050520981069084,7.192998539951608e-5
0.014078306984311076,7.208125474323301e-5
0.014106092987553075,7.223276852193216e-5
0.014133878990795073,7.238454606491937e-5
0.014161664994037065,7.253656643641566e-5
0.014189450997279064,7.268882978882234e-5
0.014217237000521056,7.28413362735987e-5
0.014245023003763055,7.299408604125764e-5
0.014272809007005047,7.314707924136078e-5
0.014300595010247046,7.330031602251457e-5
0.014328381013489044,7.345379653236524e-5
0.014356167016731036,7.360753373572344e-5
0.014383953019973035,7.376152533362084e-5
0.014411739023215027,7.391576112224848e-5
0.014439525026457026,7.407024124513276e-5
0.014467311029699025,7.422496584481648e-5
0.014495097032941016,7.437993506285401e-5
0.014522883036183015,7.45351490398074e-5
0.014550669039425007,7.469060791524139e-5
0.014578455042667006,7.484631234240149e-5
0.014606241045909005,7.500228472376651e-5
0.014634027049150997,7.515850243978462e-5
0.014661813052392995,7.531496562574322e-5
0.014689599055634987,7.547167441590887e-5
0.014717385058876986,7.56286289435227e-5
0.014745171062118985,7.578582934079609e-5
0.014772957065360977,7.5943275738906007e-05
0.014800743068602976,7.610096826799072e-5
0.014828529071844967,7.625891854596779e-5
0.014856315075086966,7.641712713650656e-5
0.014884101078328965,7.657558226396615e-5
0.014911887081570957,7.67342840540306e-5
0.014939673084812956,7.68932326313214e-5
0.014967459088054948,7.705242811939297e-5
0.014995245091296946,7.72118706407283e-5
0.015023031094538945,7.737156031673423e-5
0.015050817097780937,7.753149726773727e-5
0.015078603101022936,7.769170417541507e-5
0.015106389104264928,7.785215955605612e-5
0.015134175107506927,7.801286258618939e-5
0.015161961110748919,7.817381338151026e-5
0.015189747113990917,7.833501205661026e-5
0.015217533117232916,7.849645872497217e-5
0.015245319120474908,7.86581534989655e-5
0.015273105123716907,7.882009648984253e-5
0.015300891126958899,7.898229792631232e-5
0.015328677130200898,7.914476128487142e-5
0.015356463133442896,7.930747320580111e-5
0.015384249136684888,7.947043379556538e-5
0.015412035139926887,7.96336431594871e-5
0.015439821143168879,7.979710140174346e-5
0.015467607146410878,7.99608086253615e-5
0.015495393149652877,8.012476493221369e-5
0.015523179152894868,8.028897042301339e-5
0.015550965156136867,8.045344645893018e-5
0.015578751159378859,8.061817431178176e-5
0.015606537162620858,8.078315166030881e-5
0.015634323165862857,8.09483786002612e-5
0.01566210916910485,8.1113855226206e-5
0.015689895172346847,8.127958163152329e-5
0.01571768117558884,8.144555790840168e-5
0.015745467178830838,8.161178414783406e-5
0.015773253182072837,8.177826915183209e-5
0.01580103918531483,8.194501934802808e-5
0.015828825188556828,8.211201978745218e-5
0.01585661119179882,8.227927055597753e-5
0.01588439719504082,8.244677173825834e-5
0.015912183198282817,8.261452341772472e-5
0.01593996920152481,8.278252567657883e-5
0.015967755204766808,8.29507785957904e-5
0.0159955412080088,8.311928225509204e-5
0.0160233272112508,8.328805664348143e-5
0.016051113214492797,8.345708585374683e-5
0.01607889921773479,8.36263660487292e-5
0.016106685220976788,8.379589730286829e-5
0.01613447122421878,8.396567968934319e-5
0.01616225722746078,8.413571328006898e-5
0.01619004323070277,8.430599814569141e-5
0.01621782923394477,8.447653435558319e-5
0.016245615237186768,8.464732925297222e-5
0.01627340124042876,8.481839224194129e-5
0.01630118724367076,8.498970678672976e-5
0.01632897324691275,8.516127295126365e-5
0.01635675925015475,8.533309079817242e-5
0.01638454525339675,8.550516038878496e-5
0.01641233125663874,8.56774817831251e-5
0.01644011725988074,8.585005503990742e-5
0.01646790326312273,8.602288021653282e-5
0.01649568926636473,8.619597588274512e-5
0.01652347526960673,8.636932900641812e-5
0.01655126127284872,8.654293422318111e-5
0.01657904727609072,8.671679158481746e-5
0.01660683327933271,8.689090114177397e-5
0.01663461928257471,8.706526294315703e-5
0.01666240528581671,8.723987703672768e-5
0.0166901912890587,8.74147434688978e-5
0.0167179772923007,8.758986809800143e-5
0.01674576329554269,8.776526331579702e-5
0.01677354929878469,8.794091101037402e-5
0.01680133530202669,8.8116811222376e-5
0.01682912130526868,8.829296399107494e-5
0.01685690730851068,8.846936935436697e-5
0.01688469331175267,8.864602734876743e-5
0.01691247931499467,8.882293800940764e-5
0.01694026531823667,8.900010137002977e-5
0.01696805132147866,8.917753453921335e-5
0.01699583732472066,8.935522740158773e-5
0.01702362332796265,8.95331730616118e-5
0.01705140933120465,8.971137154709322e-5
0.017079195334446642,8.988982288442844e-5
0.01710698133768864,9.00685270985988e-5
0.01713476734093064,9.024748421316633e-5
0.017162553344172632,9.042669425026953e-5
0.01719033934741463,9.060616156378262e-5
0.017218125350656623,9.078590152920614e-5
0.01724591135389862,9.096589447782631e-5
0.01727369735714062,9.114614042570025e-5
0.017301483360382612,9.132663938743972e-5
0.01732926936362461,9.150739137620719e-5
0.017357055366866603,9.168839640371117e-5
0.0173848413701086,9.186965448020274e-5
0.0174126273733506,9.205116561447102e-5
0.017440413376592592,9.223294541777977e-5
0.01746819937983459,9.241498671963665e-5
0.017495985383076583,9.259728109726568e-5
0.017523771386318582,9.277982855321303e-5
0.01755155738956058,9.296262908854158e-5
0.017579343392802572,9.314568270282661e-5
0.01760712939604457,9.332898939415223e-5
0.017634915399286563,9.351254915910695e-5
0.017662701402528562,9.369636483464103e-5
0.01769048740577056,9.388045475986883e-5
0.017718273409012553,9.406479773783097e-5
0.01774605941225455,9.424939375873157e-5
0.017773845415496543,9.443424281125814e-5
0.017801631418738542,9.46193448825777e-5
0.01782941742198054,9.480469995833277e-5
0.017857203425222533,9.499030802263741e-5
0.01788498942846453,9.517616905807331e-5
0.017912775431706524,9.536229714877569e-5
0.017940561434948522,9.554868808263372e-5
0.01796834743819052,9.573533192198404e-5
0.017996133441432513,9.59222286428683e-5
0.018023919444674512,9.610937821977495e-5
0.018051705447916504,9.629678062563563e-5
0.018079491451158503,9.648443583182136e-5
0.018107277454400494,9.667234380813829e-5
0.018135063457642493,9.686050586978964e-5
0.018162849460884492,9.704894328219332e-5
0.018190635464126484,9.723763335838621e-5
0.018218421467368483,9.7426576061499e-5
0.018246207470610475,9.761577135307707e-5
0.018273993473852473,9.780521919307759e-5
0.018301779477094472,9.799491953986519e-5
0.018329565480336464,9.81848723502082e-5
0.018357351483578463,9.83750775792755e-5
0.018385137486820455,9.856554776116558e-5
0.018412923490062454,9.875628163999854e-5
0.018440709493304452,9.894726778447676e-5
0.018468495496546444,9.913850614294429e-5
0.018496281499788443,9.932999666212583e-5
0.018524067503030435,9.952173928712274e-5
0.018551853506272434,9.971373396140944e-5
0.018579639509514433,9.990598062682985e-5
0.018607425512756424,1.0009847922359363e-4
0.018635211515998423,1.002912534577484e-4
0.018662997519240415,1.004842796309415e-4
0.018690783522482414,1.0067755753464693e-4
0.018718569525724413,1.0087108710210551e-4
0.018746355528966405,1.0106486826490482e-4
0.018774141532208403,1.0125890095297536e-4
0.018801927535450395,1.0145318509458748e-4
0.018829713538692394,1.0164772061634742e-4
0.018857499541934393,1.0184251848686589e-4
0.018885285545176385,1.0203758038770033e-4
0.018913071548418384,1.0223289342454055e-4
