effective_path_id,trip_id,delta_shiftlength,delta_delays
src-9-12-26-17-sink,4,0.0,0
src-9-12-26-17-sink,11,0.0,0
src-9-12-26-17-sink,24,0.0,0
src-6-22-28-12-14-sink,5,0.0,0
src-6-22-28-12-14-sink,9,0.0,0
src-6-22-28-12-14-sink,10,0.0,0
src-6-22-28-12-14-sink,19,0.0,0
src-6-22-28-12-14-sink,20,0.0,0
src-6-22-28-12-14-sink,21,0.0,0
src-6-22-28-12-14-sink,27,0.0,0
src-29-16-21-7-20-9-sink,28,0.0,0
src-1-28-19-sink,5,0.0,0
src-1-28-19-sink,6,0.0,0
src-1-28-19-sink,7,0.0,0
src-1-28-19-sink,8,0.0,0
src-1-28-19-sink,10,0.0,0
src-1-28-19-sink,12,60.09999999999991,0
src-1-28-19-sink,16,0.0,0
src-1-28-19-sink,20,0.0,0
src-1-28-19-sink,21,0.0,0
src-1-28-19-sink,22,0.0,0
src-1-28-19-sink,27,0.0,0
src-1-28-19-sink,29,1.3000000000000114,0
src-27-sink,1,79.55000000000007,0
src-27-sink,2,52.950000000000045,0
src-27-sink,4,246.05000000000007,0
src-27-sink,6,18.05000000000001,0
src-27-sink,7,27.75,0
src-27-sink,8,17.0,0
src-27-sink,9,127.30000000000007,0
src-27-sink,10,30.300000000000068,0
src-27-sink,11,265.05000000000007,0
src-27-sink,12,156.35000000000002,0
src-27-sink,14,210.75,0
src-27-sink,16,9.350000000000023,0
src-27-sink,19,96.25,0
src-27-sink,20,37.14999999999998,0
src-27-sink,22,8.25,0
src-27-sink,26,210.45000000000005,0
src-27-sink,28,76.95000000000005,0
src-27-sink,29,39.05000000000007,0
src-6-21-22-28-12-26-sink,9,0.0,0
src-6-21-22-28-12-26-sink,19,0.0,0
src-6-21-22-28-12-26-sink,20,0.0,0
src-6-27-19-sink,1,71.80000000000007,0
src-6-27-19-sink,2,45.200000000000045,0
src-6-27-19-sink,7,0.0,0
src-6-27-19-sink,9,38.05000000000007,0
src-6-27-19-sink,12,60.10000000000002,0
src-6-27-19-sink,14,114.5,0
src-6-27-19-sink,20,0.0,0
src-6-27-19-sink,22,0.0,0
src-6-27-19-sink,26,114.20000000000005,0
src-6-27-19-sink,28,0.0,0
src-6-27-19-sink,29,31.300000000000068,0
src-16-5-7-20-19-sink,1,81.20000000000005,0
src-16-5-7-20-19-sink,2,54.60000000000002,0
src-16-5-7-20-19-sink,4,149.79999999999995,0
src-16-5-7-20-19-sink,9,38.049999999999955,0
src-16-5-7-20-19-sink,12,60.10000000000002,0
src-16-5-7-20-19-sink,14,114.5,0
src-16-5-7-20-19-sink,22,0.0,0
src-16-5-7-20-19-sink,26,114.20000000000005,0
src-16-5-7-20-19-sink,28,0.0,0
src-16-5-7-20-19-sink,29,40.700000000000045,0
src-19-26-11-24-17-3-sink,12,0.0,0
src-2-16-22-7-20-sink,5,0.0,0
src-2-16-22-7-20-sink,10,0.0,0
src-2-16-22-7-20-sink,19,59.10000000000002,0
src-2-16-22-7-20-sink,21,0.0,0
src-2-16-22-7-20-sink,27,0.0,0
src-2-16-22-7-20-sink,28,39.799999999999955,0
src-2-16-22-7-20-sink,29,3.1999999999999886,0
src-6-27-22-28-9-12-sink,2,45.200000000000045,0
src-6-27-22-28-9-12-sink,14,54.39999999999998,0
src-6-27-22-28-9-12-sink,20,0.0,0
src-6-27-22-28-9-12-sink,26,54.10000000000002,0
src-6-27-22-28-9-12-sink,29,31.299999999999955,0
src-27-22-20-19-9-12-sink,28,0.0,0
src-29-16-5-20-28-9-12-sink,7,0.0,0
src-29-16-5-20-28-9-12-sink,22,0.0,0
src-2-29-16-5-7-20-9-sink,28,0.0,0
src-2-6-10-22-28-19-12-sink,20,0.0,0
src-1-16-21-22-20-sink,7,0.0,0
src-1-16-21-22-20-sink,9,90.14999999999998,0
src-1-16-21-22-20-sink,19,59.10000000000002,0
src-1-16-21-22-20-sink,28,39.799999999999955,0
src-1-16-21-22-20-sink,29,1.3000000000000114,0
src-7-20-28-9-14-sink,4,35.30000000000007,0
src-7-20-28-9-14-sink,5,34.200000000000045,0
src-7-20-28-9-14-sink,6,77.85000000000002,0
src-7-20-28-9-14-sink,8,87.10000000000002,0
src-7-20-28-9-14-sink,10,41.549999999999955,0
src-7-20-28-9-14-sink,11,54.30000000000007,0
src-7-20-28-9-14-sink,12,0.0,0
src-7-20-28-9-14-sink,16,68.45000000000005,0
src-7-20-28-9-14-sink,19,0.0,0
src-7-20-28-9-14-sink,27,40.10000000000002,0
src-1-16-22-20-28-19-sink,5,0.0,0
src-1-16-22-20-28-19-sink,10,0.0,0
src-1-16-22-20-28-19-sink,12,60.09999999999991,0
src-1-16-22-20-28-19-sink,21,0.0,0
src-1-16-22-20-28-19-sink,27,0.0,0
src-1-16-22-20-28-19-sink,29,1.3000000000000114,0
src-6-21-22-20-28-14-sink,9,0.0,0
src-6-21-22-20-28-14-sink,12,0.0,0
src-6-21-22-20-28-14-sink,19,0.0,0
src-29-8-27-7-20-28-9-sink,1,41.80000000000001,0
src-29-8-27-7-20-28-9-sink,2,17.099999999999966,0
src-29-8-27-7-20-28-9-sink,12,29.049999999999955,0
src-2-16-22-20-19-12-sink,5,0.0,0
src-2-16-22-20-19-12-sink,10,0.0,0
src-2-16-22-20-19-12-sink,21,0.0,0
src-2-16-22-20-19-12-sink,27,0.0,0
src-2-16-22-20-19-12-sink,28,0.0,0
src-2-16-22-20-19-12-sink,29,3.1999999999999886,0
src-21-22-7-28-19-12-sink,20,0.0,0
src-6-sink,1,41.80000000000007,0
src-6-sink,2,17.100000000000023,0
src-6-sink,5,9.400000000000091,0
src-6-sink,7,44.35000000000002,0
src-6-sink,9,158.30000000000007,0
src-6-sink,10,36.10000000000002,0
src-6-sink,12,187.35000000000002,0
src-6-sink,14,241.75,0
src-6-sink,19,127.25,0
src-6-sink,20,68.14999999999998,0
src-6-sink,21,34.94999999999999,0
src-6-sink,22,22.450000000000045,0
src-6-sink,26,241.45000000000005,0
src-6-sink,27,11.300000000000011,0
src-6-sink,28,107.95000000000005,0
src-6-sink,29,19.800000000000068,0
src-5-7-9-26-sink,4,35.59999999999991,0
src-5-7-9-26-sink,6,43.64999999999998,0
src-5-7-9-26-sink,8,52.89999999999998,0
src-5-7-9-26-sink,11,54.59999999999991,0
src-5-7-9-26-sink,12,0.0,0
src-5-7-9-26-sink,16,34.25,0
src-5-7-9-26-sink,20,0.0,0
src-5-7-9-26-sink,28,0.0,0
src-6-22-12-sink,1,71.79999999999995,0
src-6-22-12-sink,2,45.200000000000045,0
src-6-22-12-sink,5,0.0,0
src-6-22-12-sink,9,0.0,0
src-6-22-12-sink,10,0.0,0
src-6-22-12-sink,14,54.39999999999998,0
src-6-22-12-sink,19,0.0,0
src-6-22-12-sink,20,0.0,0
src-6-22-12-sink,21,0.0,0
src-6-22-12-sink,26,54.10000000000002,0
src-6-22-12-sink,27,0.0,0
src-6-22-12-sink,28,0.0,0
src-6-22-12-sink,29,31.299999999999955,0
src-19-4-24-17-sink,3,8.950000000000045,0
src-19-4-24-17-sink,12,0.0,0
src-19-4-24-17-sink,14,0.0,0
src-19-4-24-17-sink,26,0.0,0
src-10-20-28-9-26-sink,4,35.60000000000002,0
src-10-20-28-9-26-sink,6,37.10000000000002,0
src-10-20-28-9-26-sink,7,0.7999999999999545,0
src-10-20-28-9-26-sink,8,46.35000000000002,0
src-10-20-28-9-26-sink,12,0.0,0
src-10-20-28-9-26-sink,16,27.700000000000045,0
src-10-20-28-9-26-sink,22,1.0,0
src-29-27-22-28-sink,1,41.80000000000001,0
src-29-27-22-28-sink,2,17.099999999999966,0
src-29-27-22-28-sink,6,0.0,0
src-29-27-22-28-sink,7,0.0,0
src-29-27-22-28-sink,8,0.0,0
src-29-27-22-28-sink,9,50.35000000000002,0
src-29-27-22-28-sink,12,79.39999999999998,0
src-29-27-22-28-sink,14,133.80000000000007,0
src-29-27-22-28-sink,16,0.0,0
src-29-27-22-28-sink,19,19.300000000000068,0
src-29-27-22-28-sink,20,0.0,0
src-29-27-22-28-sink,26,133.5,0
src-8-27-19-9-sink,7,0.0,0
src-8-27-19-9-sink,20,0.0,0
src-8-27-19-9-sink,22,0.0,0
src-8-27-19-9-sink,28,0.0,0
src-1-21-28-19-sink,6,0.0,0
src-1-21-28-19-sink,7,0.0,0
src-1-21-28-19-sink,8,0.0,0
src-1-21-28-19-sink,12,60.09999999999991,0
src-1-21-28-19-sink,16,0.0,0
src-1-21-28-19-sink,20,0.0,0
src-1-21-28-19-sink,22,0.0,0
src-1-21-28-19-sink,29,1.3000000000000114,0
src-5-20-9-12-14-4-sink,7,0.0,0
src-5-20-9-12-14-4-sink,16,34.25,0
src-5-20-9-12-14-4-sink,22,0.0,0
src-5-20-9-12-14-4-sink,28,0.0,0
src-1-10-7-20-28-19-sink,6,0.0,0
src-1-10-7-20-28-19-sink,8,0.0,0
src-1-10-7-20-28-19-sink,16,0.0,0
src-1-10-7-20-28-19-sink,29,1.3000000000000114,0
src-7-28-9-14-11-sink,5,34.19999999999993,0
src-7-28-9-14-11-sink,12,0.0,0
src-7-28-9-14-11-sink,20,0.0,0
src-16-21-22-9-26-sink,12,0.0,0
src-16-21-22-9-26-sink,20,0.0,0
src-16-21-22-9-26-sink,28,0.0,0
src-2-10-7-20-sink,6,0.0,0
src-2-10-7-20-sink,8,0.0,0
src-2-10-7-20-sink,9,90.14999999999998,0
src-2-10-7-20-sink,12,119.20000000000005,0
src-2-10-7-20-sink,16,0.0,0
src-2-10-7-20-sink,19,59.10000000000002,0
src-2-10-7-20-sink,22,0.0,0
src-2-10-7-20-sink,28,39.799999999999955,0
src-2-10-7-20-sink,29,3.1999999999999886,0
src-2-29-6-10-20-28-19-sink,7,0.0,0
src-2-29-6-10-20-28-19-sink,22,0.0,0
src-1-6-27-22-20-sink,7,0.0,0
src-1-6-27-22-20-sink,9,90.14999999999998,0
src-1-6-27-22-20-sink,12,119.19999999999993,0
src-1-6-27-22-20-sink,19,59.10000000000002,0
src-1-6-27-22-20-sink,28,39.799999999999955,0
src-1-6-27-22-20-sink,29,1.3000000000000114,0
src-7-20-28-19-9-12-sink,5,34.200000000000045,0
src-7-20-28-19-9-12-sink,14,54.39999999999998,0
src-7-20-28-19-9-12-sink,26,54.10000000000002,0
src-7-20-28-19-9-12-sink,27,40.10000000000002,0
src-16-5-22-12-14-sink,4,35.299999999999955,0
src-16-5-22-12-14-sink,9,0.0,0
src-16-5-22-12-14-sink,19,0.0,0
src-16-5-22-12-14-sink,20,0.0,0
src-16-5-22-12-14-sink,28,0.0,0
src-16-5-22-12-14-sink,29,40.700000000000045,0
src-6-10-7-20-28-sink,1,71.79999999999995,0
src-6-10-7-20-28-sink,2,45.19999999999993,0
src-6-10-7-20-28-sink,9,50.35000000000002,0
src-6-10-7-20-28-sink,12,79.39999999999998,0
src-6-10-7-20-28-sink,14,133.79999999999995,0
src-6-10-7-20-28-sink,19,19.299999999999955,0
src-6-10-7-20-28-sink,22,0.0,0
src-6-10-7-20-28-sink,26,133.5,0
src-6-10-7-20-28-sink,29,31.299999999999955,0
src-16-10-7-20-9-12-sink,2,54.60000000000002,0
src-16-10-7-20-9-12-sink,14,54.39999999999998,0
src-16-10-7-20-9-12-sink,26,54.10000000000002,0
src-16-10-7-20-9-12-sink,28,0.0,0
src-16-10-7-20-9-12-sink,29,40.69999999999993,0
src-1-29-6-27-20-sink,7,0.0,0
src-1-29-6-27-20-sink,9,90.14999999999998,0
src-1-29-6-27-20-sink,19,59.10000000000002,0
src-1-29-6-27-20-sink,22,0.0,0
src-1-29-6-27-20-sink,28,39.799999999999955,0
src-2-8-10-20-19-sink,7,0.0,0
src-2-8-10-20-19-sink,12,60.10000000000002,0
src-2-8-10-20-19-sink,22,0.0,0
src-2-8-10-20-19-sink,28,0.0,0
src-2-8-10-20-19-sink,29,3.1999999999999886,0
src-8-21-7-20-28-9-sink,29,22.049999999999955,0
src-2-29-20-19-sink,5,0.0,0
src-2-29-20-19-sink,6,0.0,0
src-2-29-20-19-sink,7,0.0,0
src-2-29-20-19-sink,8,0.0,0
src-2-29-20-19-sink,10,0.0,0
src-2-29-20-19-sink,12,60.10000000000002,0
src-2-29-20-19-sink,16,0.0,0
src-2-29-20-19-sink,21,0.0,0
src-2-29-20-19-sink,22,0.0,0
src-2-29-20-19-sink,27,0.0,0
src-2-29-20-19-sink,28,0.0,0
src-29-8-5-28-12-sink,2,17.10000000000008,0
src-29-8-5-28-12-sink,7,0.0,0
src-29-8-5-28-12-sink,9,0.0,0
src-29-8-5-28-12-sink,14,54.40000000000009,0
src-29-8-5-28-12-sink,19,0.0,0
src-29-8-5-28-12-sink,20,0.0,0
src-29-8-5-28-12-sink,22,0.0,0
src-29-8-5-28-12-sink,26,54.10000000000002,0
src-1-20-28-9-sink,5,0.0,0
src-1-20-28-9-sink,6,0.0,0
src-1-20-28-9-sink,7,0.0,0
src-1-20-28-9-sink,8,0.0,0
src-1-20-28-9-sink,10,0.0,0
src-1-20-28-9-sink,12,29.049999999999955,0
src-1-20-28-9-sink,16,0.0,0
src-1-20-28-9-sink,21,0.0,0
src-1-20-28-9-sink,22,0.0,0
src-1-20-28-9-sink,27,0.0,0
src-1-20-28-9-sink,29,1.3000000000000114,0
src-8-27-7-9-sink,1,62.549999999999955,0
src-8-27-7-9-sink,2,35.94999999999993,0
src-8-27-7-9-sink,12,29.049999999999955,0
src-8-27-7-9-sink,14,83.44999999999993,0
src-8-27-7-9-sink,19,7.0,0
src-8-27-7-9-sink,20,0.0,0
src-8-27-7-9-sink,26,83.14999999999998,0
src-8-27-7-9-sink,28,0.0,0
src-8-27-7-9-sink,29,22.049999999999955,0
src-1-16-7-28-12-sink,5,0.0,0
src-1-16-7-28-12-sink,9,0.0,0
src-1-16-7-28-12-sink,19,0.0,0
src-1-16-7-28-12-sink,20,0.0,0
src-1-16-7-28-12-sink,27,0.0,0
src-8-21-20-28-19-sink,1,62.55000000000007,0
src-8-21-20-28-19-sink,2,35.950000000000045,0
src-8-21-20-28-19-sink,7,0.0,0
src-8-21-20-28-19-sink,12,60.10000000000002,0
src-8-21-20-28-19-sink,14,114.5,0
src-8-21-20-28-19-sink,22,0.0,0
src-8-21-20-28-19-sink,26,114.20000000000005,0
src-8-21-20-28-19-sink,29,22.050000000000068,0
src-1-5-20-19-12-sink,6,0.0,0
src-1-5-20-19-12-sink,7,0.0,0
src-1-5-20-19-12-sink,8,0.0,0
src-1-5-20-19-12-sink,16,0.0,0
src-1-5-20-19-12-sink,22,0.0,0
src-1-5-20-19-12-sink,28,0.0,0
src-29-8-22-20-28-19-sink,1,41.80000000000001,0
src-29-8-22-20-28-19-sink,2,17.099999999999966,0
src-29-8-22-20-28-19-sink,5,0.0,0
src-29-8-22-20-28-19-sink,7,0.0,0
src-29-8-22-20-28-19-sink,10,0.0,0
src-29-8-22-20-28-19-sink,12,60.09999999999991,0
src-29-8-22-20-28-19-sink,14,114.5,0
src-29-8-22-20-28-19-sink,21,0.0,0
src-29-8-22-20-28-19-sink,26,114.19999999999993,0
src-29-8-22-20-28-19-sink,27,0.0,0
src-2-8-21-22-20-19-12-sink,28,0.0,0
src-2-29-16-5-20-28-19-sink,7,0.0,0
src-2-29-16-5-20-28-19-sink,12,60.10000000000002,0
src-2-29-16-5-20-28-19-sink,22,0.0,0
src-29-8-27-7-20-19-14-sink,12,0.0,0
src-29-8-27-7-20-19-14-sink,28,0.0,0
src-29-27-7-20-28-19-12-sink,6,0.0,0
src-29-27-7-20-28-19-12-sink,8,0.0,0
src-29-27-7-20-28-19-12-sink,14,54.40000000000009,0
src-29-27-7-20-28-19-12-sink,16,0.0,0
src-29-27-7-20-28-19-12-sink,26,54.10000000000002,0
src-5-7-20-9-12-26-sink,4,35.59999999999991,0
src-5-7-20-9-12-26-sink,6,43.64999999999998,0
src-5-7-20-9-12-26-sink,8,52.89999999999998,0
src-5-7-20-9-12-26-sink,11,54.59999999999991,0
src-5-7-20-9-12-26-sink,16,34.25,0
src-5-7-20-9-12-26-sink,28,0.0,0
src-29-10-9-12-sink,6,0.0,0
src-29-10-9-12-sink,7,0.0,0
src-29-10-9-12-sink,8,0.0,0
src-29-10-9-12-sink,16,0.0,0
src-29-10-9-12-sink,20,0.0,0
src-29-10-9-12-sink,22,0.0,0
src-29-10-9-12-sink,28,0.0,0
src-29-8-27-22-19-12-14-sink,20,0.0,0
src-29-8-27-22-19-12-14-sink,28,0.0,0
src-5-22-20-28-19-14-11-sink,12,0.0,0
src-29-16-27-22-sink,1,41.80000000000001,0
src-29-16-27-22-sink,2,17.099999999999966,0
src-29-16-27-22-sink,7,29.299999999999955,0
src-29-16-27-22-sink,8,0.0,0
src-29-16-27-22-sink,9,135.85000000000002,0
src-29-16-27-22-sink,12,164.89999999999998,0
src-29-16-27-22-sink,14,219.30000000000007,0
src-29-16-27-22-sink,19,104.80000000000007,0
src-29-16-27-22-sink,20,45.700000000000045,0
src-29-16-27-22-sink,28,85.5,0
src-6-10-20-28-19-14-sink,7,0.0,0
src-6-10-20-28-19-14-sink,12,0.0,0
src-6-10-20-28-19-14-sink,22,0.0,0
src-2-16-5-7-20-12-sink,9,0.0,0
src-2-16-5-7-20-12-sink,19,0.0,0
src-2-16-5-7-20-12-sink,28,0.0,0
src-2-16-5-7-20-12-sink,29,3.1999999999999886,0
src-1-16-5-20-19-12-sink,7,0.0,0
src-1-16-5-20-19-12-sink,22,0.0,0
src-1-16-5-20-19-12-sink,28,0.0,0
src-16-10-22-7-20-sink,1,76.60000000000014,0
src-16-10-22-7-20-sink,2,50.000000000000114,0
src-16-10-22-7-20-sink,19,54.500000000000114,0
src-16-10-22-7-20-sink,28,35.20000000000016,0
src-16-10-22-7-20-sink,29,36.100000000000136,0
src-10-19-9-12-sink,20,0.0,0
src-10-19-9-12-sink,22,1.0,0
src-10-19-9-12-sink,28,0.0,0
src-28-19-9-4-sink,12,0.0,0
src-28-19-9-4-sink,14,0.0,0
src-28-19-9-4-sink,26,0.0,0
src-24-23-sink,3,0.0,0
src-24-23-sink,17,0.0,0
src-24-23-sink,18,0.0,0
src-24-23-sink,25,0.0,0
src-2-16-7-20-19-12-sink,5,0.0,0
src-2-16-7-20-19-12-sink,10,0.0,0
src-2-16-7-20-19-12-sink,27,0.0,0
src-2-16-7-20-19-12-sink,28,0.0,0
src-2-16-7-20-19-12-sink,29,3.1999999999999886,0
src-21-28-12-26-4-sink,9,0.0,0
src-21-28-12-26-4-sink,19,0.0,0
src-21-28-12-26-4-sink,20,0.0,0
src-21-28-12-26-4-sink,22,0.0,0
src-29-6-10-20-sink,1,41.80000000000001,0
src-29-6-10-20-sink,2,17.099999999999966,0
src-29-6-10-20-sink,7,0.0,0
src-29-6-10-20-sink,9,90.14999999999998,0
src-29-6-10-20-sink,12,119.19999999999993,0
src-29-6-10-20-sink,19,59.10000000000002,0
src-29-6-10-20-sink,22,0.0,0
src-29-6-10-20-sink,28,39.799999999999955,0
src-29-6-21-20-19-sink,1,41.80000000000001,0
src-29-6-21-20-19-sink,2,17.099999999999966,0
src-29-6-21-20-19-sink,7,0.0,0
src-29-6-21-20-19-sink,12,60.09999999999991,0
src-29-6-21-20-19-sink,22,0.0,0
src-29-6-21-20-19-sink,28,0.0,0
src-1-22-7-20-sink,5,0.0,0
src-1-22-7-20-sink,6,0.0,0
src-1-22-7-20-sink,8,0.0,0
src-1-22-7-20-sink,10,0.0,0
src-1-22-7-20-sink,16,0.0,0
src-1-22-7-20-sink,21,0.0,0
